Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789474777,50,,Aggregated,21.000000,0.000000,650,1200,1900,2200,2700,3000,3300,3400,3800,3800,3800,651,0,650.0,1047.3403954270568,3.7568410007224884,3755.2585269986594,119.31490015360983
1789474778,50,,Aggregated,20.600000,0.000000,650,1300,1900,2200,2700,3000,3300,3400,3800,3800,3800,663,0,650.0,1055.4816796531254,3.7568410007224884,3755.2585269986594,119.32428355957768
1789474779,50,,Aggregated,22.900000,0.000000,690,1300,1900,2200,2700,3000,3300,3400,3800,3800,3800,677,0,690.0,1070.5422834549786,3.7568410007224884,3755.2585269986594,119.32644017725258
1789474780,50,,Aggregated,21.700000,0.000000,720,1400,2000,2300,2800,3100,3300,3400,3800,3800,3800,706,0,710.0,1101.2691596402583,3.7568410007224884,3755.2585269986594,119.34844192634561
1789474781,50,,Aggregated,20.000000,0.000000,720,1400,2000,2300,2800,3100,3300,3400,3800,3800,3800,719,0,720.0,1110.4594251641531,3.7568410007224884,3755.2585269986594,119.33101529902642
1789474782,50,,Aggregated,21.500000,0.000000,730,1400,2000,2300,2800,3100,3300,3400,3800,3800,3800,730,0,720.0,1115.902508298666,3.7568410007224884,3755.2585269986594,119.34109589041095
1789474783,50,,Aggregated,19.700000,0.000000,750,1500,2100,2400,2900,3200,3400,3500,3800,3800,3800,756,0,750.0,1164.1153560264943,3.7568410007224884,3755.2585269986594,119.3558201058201
1789474784,50,,Aggregated,19.100000,0.000000,770,1500,2100,2500,2900,3200,3400,3500,3800,3800,3800,770,0,760.0,1169.3288511857502,3.7568410007224884,3755.2585269986594,119.36363636363636
1789474785,50,,Aggregated,20.000000,0.000000,770,1500,2100,2500,3000,3200,3400,3500,3800,3800,3800,784,0,770.0,1176.3212552321831,3.7568410007224884,3755.2585269986594,119.34438775510205
1789474786,50,,Aggregated,18.700000,0.000000,780,1500,2200,2500,3000,3300,3500,3600,3800,3800,3800,794,0,780.0,1198.2299930164158,3.7568410007224884,3755.2585269986594,119.34634760705289
1789474787,50,,Aggregated,18.800000,0.000000,790,1500,2200,2500,3000,3300,3500,3600,4400,4400,4400,800,0,790.0,1203.0207722975442,3.7568410007224884,4415.332911998121,119.35
1789474788,50,,Aggregated,18.800000,0.000000,810,1600,2200,2500,3100,3400,3700,4500,5100,5100,5100,817,0,810.0,1259.6569492044425,3.7568410007224884,5146.546674997808,119.35862913096695
1789474789,50,,Aggregated,16.100000,0.000000,820,1700,2200,2500,3100,3400,4400,4600,5100,5100,5100,828,0,820.0,1286.0828106038975,3.7568410007224884,5146.546674997808,119.36835748792271
1789474790,50,,Aggregated,15.400000,0.000000,840,1800,2300,2600,3200,3600,4500,4700,5400,5400,5400,846,0,840.0,1334.0439935945867,3.7568410007224884,5378.861296998366,119.35933806146572
1789474791,50,,Aggregated,15.200000,0.000000,870,1800,2300,2600,3200,3600,4500,4700,5400,5400,5400,862,0,870.0,1353.7223970592008,3.7568410007224884,5378.861296998366,119.36542923433875
1789474792,50,,Aggregated,13.600000,0.000000,910,1800,2400,2700,3300,3700,4500,4700,5400,5400,5400,883,0,910.0,1388.931112740697,3.7568410007224884,5378.861296998366,119.3691959229898
1789474793,50,,Aggregated,14.000000,0.000000,910,1800,2400,2700,3200,3700,4500,4700,5400,5400,5400,905,0,910.0,1389.4063671016957,3.7568410007224884,5378.861296998366,119.37900552486188
1789474794,50,,Aggregated,14.200000,0.000000,910,1800,2400,2700,3200,3700,4500,4700,5400,5400,5400,908,0,910.0,1388.3222102687575,3.7568410007224884,5378.861296998366,119.37995594713657
1789474795,50,,Aggregated,15.100000,0.000000,910,1800,2400,2700,3200,3700,4500,4700,5400,5400,5400,915,0,910.0,1394.0252652033078,3.7568410007224884,5378.861296998366,119.38251366120218
1789474796,50,,Aggregated,14.200000,0.000000,920,1900,2400,2700,3300,3700,4500,4800,5400,5400,5400,922,0,920.0,1409.5048273048033,3.7568410007224884,5378.861296998366,119.38611713665944
1789474797,50,,Aggregated,13.300000,0.000000,930,1900,2500,2700,3300,3900,4700,5000,6100,6100,6100,936,0,930.0,1442.1730207190442,3.7568410007224884,6101.078240000788,119.38995726495726
1789474798,50,,Aggregated,12.700000,0.000000,950,1900,2500,2700,3300,4100,5000,5500,6400,6400,6400,948,0,950.0,1477.5491774356856,3.7568410007224884,6390.2189130021725,119.39556962025317
1789474799,50,,Aggregated,12.800000,0.000000,1000,2000,2500,2800,3500,4500,5700,6200,6700,6700,6700,984,0,1000.0,1563.0341709024678,3.7568410007224884,6713.287807000597,119.40650406504065
1789474800,50,,Aggregated,12.900000,0.000000,1000,2000,2500,2800,3500,4500,5700,6200,6700,6700,6700,992,0,990.0,1557.6700634133374,3.7568410007224884,6713.287807000597,119.41229838709677
1789474801,50,,Aggregated,13.600000,0.000000,1000,2000,2500,2800,3500,4500,5700,6100,6400,6700,6700,1003,0,1000.0,1553.9782208405097,3.7568410007224884,6713.287807000597,119.41575274177468
1789474802,50,,Aggregated,15.100000,0.000000,1000,2000,2500,2800,3500,4500,5700,6100,6400,6700,6700,1011,0,1000.0,1555.1357861612526,3.7568410007224884,6713.287807000597,119.42235410484669
1789474803,50,,Aggregated,14.100000,0.000000,1100,2000,2600,2900,3600,4600,5700,6100,6400,6700,6700,1041,0,1100.0,1615.2054672968593,3.7568410007224884,6713.287807000597,119.43227665706051
1789474804,50,,Aggregated,13.600000,0.000000,1100,2000,2600,2900,3600,4600,5700,6100,6400,6700,6700,1068,0,1100.0,1618.0482059691246,3.7568410007224884,6713.287807000597,119.44662921348315
1789474805,50,,Aggregated,12.000000,0.000000,1100,2000,2600,2900,3600,4600,5700,6100,6400,6700,6700,1077,0,1100.0,1614.023158890459,3.7568410007224884,6713.287807000597,119.45496750232127
